ManufacturerID,Manufacturer,Category,Segment,ProductID,Product,IsCompeteHide
7,VanArsdel,Urban,Moderation,489,Maximus UM-94,Y
7,VanArsdel,Urban,Moderation,490,Maximus UM-95,Y
7,VanArsdel,Urban,Moderation,491,Maximus UM-96,Y
7,VanArsdel,Urban,Moderation,492,Maximus UM-97,Y
7,VanArsdel,Urban,Moderation,493,Maximus UM-98,Y
7,VanArsdel,Urban,Moderation,494,Maximus UM-99,Y
7,VanArsdel,Urban,Moderation,495,Maximus UM-00,Y
7,VanArsdel,Urban,Moderation,496,Maximus UM-01,Y
7,VanArsdel,Urban,Moderation,497,Maximus UM-02,Y
7,VanArsdel,Urban,Moderation,498,Maximus UM-03,Y
7,VanArsdel,Urban,Moderation,499,Maximus UM-04,Y
7,VanArsdel,Urban,Moderation,500,Maximus UM-05,Y
7,VanArsdel,Urban,Moderation,501,Maximus UM-06,Y
7,VanArsdel,Urban,Moderation,502,Maximus UM-07,Y
7,VanArsdel,Urban,Moderation,503,Maximus UM-08,Y
7,VanArsdel,Urban,Moderation,504,Maximus UM-09,Y
7,VanArsdel,Urban,Moderation,505,Maximus UM-10,Y
7,VanArsdel,Urban,Moderation,506,Maximus UM-11,Y
7,VanArsdel,Urban,Moderation,507,Maximus UM-12,Y
7,VanArsdel,Urban,Moderation,508,Maximus UM-13,Y
7,VanArsdel,Urban,Moderation,509,Maximus UM-14,Y
7,VanArsdel,Urban,Moderation,510,Maximus UM-15,Y
7,VanArsdel,Urban,Moderation,511,Maximus UM-16,Y
7,VanArsdel,Urban,Regular,512,Maximus UR-01,N
7,VanArsdel,Urban,Extreme,513,Maximus UE-01,N
7,VanArsdel,Urban,Extreme,514,Maximus UE-02,N
7,VanArsdel,Urban,Extreme,515,Maximus UE-03,N
7,VanArsdel,Urban,Extreme,516,Maximus UE-04,N
7,VanArsdel,Urban,Extreme,517,Maximus UE-05,N
7,VanArsdel,Urban,Extreme,518,Maximus UE-06,N
7,VanArsdel,Urban,Extreme,519,Maximus UE-07,N
7,VanArsdel,Urban,Extreme,520,Maximus UE-08,N
7,VanArsdel,Urban,Extreme,521,Maximus UE-09,N
7,VanArsdel,Urban,Extreme,522,Maximus UE-10,N
7,VanArsdel,Urban,Extreme,523,Maximus UE-11,N
7,VanArsdel,Urban,Extreme,524,Maximus UE-12,N
7,VanArsdel,Urban,Extreme,525,Maximus UE-13,N
7,VanArsdel,Urban,Extreme,526,Maximus UE-14,N
7,VanArsdel,Urban,Extreme,527,Maximus UE-15,N
7,VanArsdel,Urban,Extreme,528,Maximus UE-16,N
7,VanArsdel,Urban,Extreme,529,Maximus UE-17,N
7,VanArsdel,Urban,Extreme,530,Maximus UE-18,N
7,VanArsdel,Urban,Extreme,531,Maximus UE-19,N
7,VanArsdel,Urban,Extreme,532,Maximus UE-20,N
7,VanArsdel,Urban,Extreme,533,Maximus UE-21,N
7,VanArsdel,Urban,Extreme,534,Maximus UE-22,N
7,VanArsdel,Urban,Extreme,535,Maximus UE-23,N
7,VanArsdel,Urban,Convenience,536,Maximus UC-01,N
7,VanArsdel,Urban,Convenience,537,Maximus UC-02,N
7,VanArsdel,Urban,Convenience,538,Maximus UC-03,N
7,VanArsdel,Urban,Convenience,539,Maximus UC-04,N
7,VanArsdel,Urban,Convenience,540,Maximus UC-05,N
7,VanArsdel,Urban,Convenience,541,Maximus UC-06,N
7,VanArsdel,Urban,Convenience,542,Maximus UC-07,N
7,VanArsdel,Urban,Convenience,543,Maximus UC-08,N
7,VanArsdel,Urban,Convenience,544,Maximus UC-09,N
7,VanArsdel,Urban,Convenience,545,Maximus UC-10,N
7,VanArsdel,Urban,Convenience,546,Maximus UC-11,N
7,VanArsdel,Urban,Convenience,547,Maximus UC-12,N
7,VanArsdel,Urban,Convenience,548,Maximus UC-13,N
7,VanArsdel,Urban,Convenience,549,Maximus UC-14,N
7,VanArsdel,Urban,Convenience,550,Maximus UC-15,N
7,VanArsdel,Urban,Convenience,551,Maximus UC-16,N
7,VanArsdel,Urban,Convenience,552,Maximus UC-17,N
7,VanArsdel,Urban,Convenience,553,Maximus UC-18,N
7,VanArsdel,Urban,Convenience,554,Maximus UC-19,N
7,VanArsdel,Urban,Convenience,555,Maximus UC-20,N
7,VanArsdel,Urban,Convenience,556,Maximus UC-21,N
7,VanArsdel,Urban,Convenience,557,Maximus UC-22,N
7,VanArsdel,Urban,Convenience,558,Maximus UC-23,N
7,VanArsdel,Urban,Convenience,559,Maximus UC-24,N
7,VanArsdel,Urban,Convenience,560,Maximus UC-25,N
7,VanArsdel,Urban,Convenience,561,Maximus UC-26,N
7,VanArsdel,Urban,Convenience,562,Maximus UC-27,N
7,VanArsdel,Urban,Convenience,563,Maximus UC-28,N
7,VanArsdel,Urban,Convenience,564,Maximus UC-29,N
7,VanArsdel,Urban,Convenience,565,Maximus UC-30,N
7,VanArsdel,Urban,Convenience,566,Maximus UC-31,N
7,VanArsdel,Urban,Convenience,567,Maximus UC-32,N
7,VanArsdel,Urban,Convenience,568,Maximus UC-33,N
7,VanArsdel,Urban,Convenience,569,Maximus UC-34,N
7,VanArsdel,Urban,Convenience,570,Maximus UC-35,N
7,VanArsdel,Urban,Convenience,571,Maximus UC-36,N
7,VanArsdel,Urban,Convenience,572,Maximus UC-37,N
7,VanArsdel,Urban,Convenience,573,Maximus UC-38,N
7,VanArsdel,Urban,Convenience,574,Maximus UC-39,N
7,VanArsdel,Urban,Convenience,575,Maximus UC-40,N
7,VanArsdel,Urban,Convenience,576,Maximus UC-41,N
7,VanArsdel,Urban,Convenience,577,Maximus UC-42,N
7,VanArsdel,Urban,Convenience,578,Maximus UC-43,N
7,VanArsdel,Urban,Convenience,579,Maximus UC-44,N
7,VanArsdel,Urban,Convenience,580,Maximus UC-45,N
7,VanArsdel,Urban,Convenience,581,Maximus UC-46,N
7,VanArsdel,Urban,Convenience,582,Maximus UC-47,N
7,VanArsdel,Urban,Convenience,583,Maximus UC-48,N
7,VanArsdel,Urban,Convenience,584,Maximus UC-49,N
7,VanArsdel,Urban,Convenience,585,Maximus UC-50,N
7,VanArsdel,Urban,Convenience,586,Maximus UC-51,N
7,VanArsdel,Urban,Convenience,587,Maximus UC-52,N
7,VanArsdel,Urban,Convenience,588,Maximus UC-53,N
7,VanArsdel,Urban,Convenience,589,Maximus UC-54,N
7,VanArsdel,Urban,Convenience,590,Maximus UC-55,N
7,VanArsdel,Urban,Convenience,591,Maximus UC-56,N
7,VanArsdel,Urban,Convenience,592,Maximus UC-57,N
7,VanArsdel,Urban,Convenience,593,Maximus UC-58,N
7,VanArsdel,Urban,Convenience,594,Maximus UC-59,N
7,VanArsdel,Urban,Convenience,595,Maximus UC-60,N
7,VanArsdel,Urban,Convenience,596,Maximus UC-61,N
7,VanArsdel,Urban,Convenience,597,Maximus UC-62,N
7,VanArsdel,Urban,Convenience,598,Maximus UC-63,N
7,VanArsdel,Urban,Convenience,599,Maximus UC-64,N
7,VanArsdel,Urban,Convenience,600,Maximus UC-65,N
7,VanArsdel,Urban,Convenience,601,Maximus UC-66,N
7,VanArsdel,Urban,Convenience,602,Maximus UC-67,N
7,VanArsdel,Urban,Convenience,603,Maximus UC-68,N
7,VanArsdel,Urban,Convenience,604,Maximus UC-69,N
7,VanArsdel,Urban,Convenience,605,Maximus UC-70,N
7,VanArsdel,Urban,Convenience,606,Maximus UC-71,N
7,VanArsdel,Urban,Convenience,607,Maximus UC-72,N
7,VanArsdel,Urban,Convenience,608,Maximus UC-73,N
7,VanArsdel,Urban,Convenience,609,Maximus UC-74,N
7,VanArsdel,Urban,Convenience,610,Maximus UC-75,N
7,VanArsdel,Urban,Convenience,611,Maximus UC-76,N
7,VanArsdel,Urban,Convenience,612,Maximus UC-77,N
7,VanArsdel,Urban,Convenience,613,Maximus UC-78,N
7,VanArsdel,Urban,Convenience,614,Maximus UC-79,N
7,VanArsdel,Urban,Convenience,615,Maximus UC-80,N
7,VanArsdel,Urban,Convenience,616,Maximus UC-81,N
7,VanArsdel,Urban,Convenience,617,Maximus UC-82,N
7,VanArsdel,Urban,Convenience,618,Maximus UC-83,N
7,VanArsdel,Urban,Convenience,619,Maximus UC-84,N
7,VanArsdel,Urban,Convenience,620,Maximus UC-85,N
7,VanArsdel,Urban,Convenience,621,Maximus UC-86,N
7,VanArsdel,Urban,Convenience,622,Maximus UC-87,N
7,VanArsdel,Urban,Convenience,623,Maximus UC-88,N
7,VanArsdel,Urban,Convenience,624,Maximus UC-89,N
7,VanArsdel,Urban,Convenience,625,Maximus UC-90,N
7,VanArsdel,Urban,Convenience,626,Maximus UC-91,N
7,VanArsdel,Urban,Convenience,627,Maximus UC-92,N
7,VanArsdel,Urban,Convenience,628,Maximus UC-93,N
7,VanArsdel,Urban,Convenience,629,Maximus UC-94,N
7,VanArsdel,Urban,Convenience,630,Maximus UC-95,N
7,VanArsdel,Urban,Convenience,631,Maximus UC-96,N
7,VanArsdel,Urban,Convenience,632,Maximus UC-97,N
7,VanArsdel,Urban,Convenience,633,Maximus UC-98,N
7,VanArsdel,Urban,Convenience,634,Maximus UC-99,N
7,VanArsdel,Urban,Convenience,635,Maximus UC-00,N
7,VanArsdel,Urban,Convenience,636,Maximus UC-01,N
7,VanArsdel,Urban,Convenience,637,Maximus UC-02,N
7,VanArsdel,Urban,Convenience,638,Maximus UC-03,N
7,VanArsdel,Urban,Convenience,639,Maximus UC-04,N
7,VanArsdel,Urban,Convenience,640,Maximus UC-05,N
7,VanArsdel,Urban,Convenience,641,Maximus UC-06,N
7,VanArsdel,Urban,Convenience,642,Maximus UC-07,N
7,VanArsdel,Urban,Convenience,643,Maximus UC-08,N
7,VanArsdel,Urban,Convenience,644,Maximus UC-09,N
7,VanArsdel,Urban,Convenience,645,Maximus UC-10,N
7,VanArsdel,Urban,Convenience,646,Maximus UC-11,N
7,VanArsdel,Urban,Convenience,647,Maximus UC-12,N
7,VanArsdel,Urban,Convenience,648,Maximus UC-13,N
7,VanArsdel,Urban,Convenience,649,Maximus UC-14,N
7,VanArsdel,Urban,Convenience,650,Maximus UC-15,N
7,VanArsdel,Urban,Convenience,651,Maximus UC-16,N
7,VanArsdel,Urban,Convenience,652,Maximus UC-17,N
7,VanArsdel,Urban,Convenience,653,Maximus UC-18,N
7,VanArsdel,Urban,Convenience,654,Maximus UC-19,N
7,VanArsdel,Urban,Convenience,655,Maximus UC-20,N
7,VanArsdel,Urban,Convenience,656,Maximus UC-21,N
7,VanArsdel,Urban,Convenience,657,Maximus UC-22,N
7,VanArsdel,Urban,Convenience,658,Maximus UC-23,N
7,VanArsdel,Urban,Convenience,659,Maximus UC-24,N
7,VanArsdel,Urban,Convenience,660,Maximus UC-25,N
7,VanArsdel,Urban,Convenience,661,Maximus UC-26,N
7,VanArsdel,Urban,Convenience,662,Maximus UC-27,N
7,VanArsdel,Urban,Convenience,663,Maximus UC-28,N
7,VanArsdel,Urban,Convenience,664,Maximus UC-29,N
7,VanArsdel,Urban,Convenience,665,Maximus UC-30,N
7,VanArsdel,Urban,Convenience,666,Maximus UC-31,N
7,VanArsdel,Urban,Convenience,667,Maximus UC-32,N
7,VanArsdel,Urban,Convenience,668,Maximus UC-33,N
7,VanArsdel,Urban,Convenience,669,Maximus UC-34,N
7,VanArsdel,Urban,Convenience,670,Maximus UC-35,N
7,VanArsdel,Urban,Convenience,671,Maximus UC-36,N
7,VanArsdel,Urban,Convenience,672,Maximus UC-37,N
7,VanArsdel,Urban,Convenience,673,Maximus UC-38,N
7,VanArsdel,Urban,Convenience,674,Maximus UC-39,N
7,VanArsdel,Urban,Convenience,675,Maximus UC-40,N
7,VanArsdel,Urban,Convenience,676,Maximus UC-41,N
7,VanArsdel,Urban,Convenience,677,Maximus UC-42,N
7,VanArsdel,Urban,Convenience,678,Maximus UC-43,N
7,VanArsdel,Urban,Convenience,679,Maximus UC-44,N
7,VanArsdel,Urban,Convenience,680,Maximus UC-45,N
7,VanArsdel,Urban,Convenience,681,Maximus UC-46,N
7,VanArsdel,Urban,Convenience,682,Maximus UC-47,N
7,VanArsdel,Urban,Convenience,683,Maximus UC-48,N
7,VanArsdel,Urban,Convenience,684,Maximus UC-49,N
7,VanArsdel,Urban,Convenience,685,Maximus UC-50,N
7,VanArsdel,Urban,Convenience,686,Maximus UC-51,N
7,VanArsdel,Urban,Convenience,687,Maximus UC-52,N
7,VanArsdel,Urban,Convenience,688,Maximus UC-53,N
7,VanArsdel,Urban,Convenience,689,Maximus UC-54,N
7,VanArsdel,Urban,Convenience,690,Maximus UC-55,N
7,VanArsdel,Urban,Convenience,691,Maximus UC-56,N
7,VanArsdel,Urban,Convenience,692,Maximus UC-57,N
7,VanArsdel,Urban,Convenience,693,Maximus UC-58,N
8,Natura,Mix,All Season,694,Natura MA-01,N
8,Natura,Mix,All Season,695,Natura MA-02,N
8,Natura,Mix,All Season,696,Natura MA-03,N
8,Natura,Mix,All Season,697,Natura MA-04,N
8,Natura,Mix,All Season,698,Natura MA-05,N
8,Natura,Mix,All Season,699,Natura MA-06,N
8,Natura,Mix,All Season,700,Natura MA-07,N
8,Natura,Mix,All Season,701,Natura MA-08,N
8,Natura,Mix,All Season,702,Natura MA-09,N
8,Natura,Mix,All Season,703,Natura MA-10,N
8,Natura,Mix,All Season,704,Natura MA-11,N
8,Natura,Mix,All Season,705,Natura MA-12,N
8,Natura,Mix,All Season,706,Natura MA-13,N
8,Natura,Mix,All Season,707,Natura MA-14,N
8,Natura,Mix,All Season,708,Natura MA-15,N
8,Natura,Mix,All Season,709,Natura MA-16,N
8,Natura,Mix,All Season,710,Natura MA-17,N
8,Natura,Mix,All Season,711,Natura MA-18,N
8,Natura,Mix,All Season,712,Natura MA-19,N
8,Natura,Rural,Productivity,713,Natura RP-01,N
8,Natura,Rural,Productivity,714,Natura RP-02,N
8,Natura,Rural,Productivity,715,Natura RP-03,N
8,Natura,Rural,Productivity,716,Natura RP-04,N
8,Natura,Rural,Productivity,717,Natura RP-05,N
8,Natura,Rural,Productivity,718,Natura RP-06,N
8,Natura,Rural,Productivity,719,Natura RP-07,N
8,Natura,Rural,Productivity,720,Natura RP-08,N
8,Natura,Rural,Productivity,721,Natura RP-09,N
8,Natura,Rural,Productivity,722,Natura RP-10,N
8,Natura,Rural,Productivity,723,Natura RP-11,N
8,Natura,Rural,Productivity,724,Natura RP-12,N
8,Natura,Rural,Productivity,725,Natura RP-13,N
8,Natura,Rural,Productivity,726,Natura RP-14,N
8,Natura,Rural,Productivity,727,Natura RP-15,N
8,Natura,Rural,Productivity,728,Natura RP-16,N
8,Natura,Rural,Productivity,729,Natura RP-17,N
8,Natura,Rural,Productivity,730,Natura RP-18,N
8,Natura,Rural,Productivity,731,Natura RP-19,N
8,Natura,Rural,Productivity,732,Natura RP-20,N
8,Natura,Rural,Productivity,733,Natura RP-21,N
8,Natura,Rural,Productivity,734,Natura RP-22,N
8,Natura,Rural,Productivity,735,Natura RP-23,N
8,Natura,Rural,Productivity,736,Natura RP-24,N
8,Natura,Rural,Productivity,737,Natura RP-25,N
8,Natura,Rural,Productivity,738,Natura RP-26,N
8,Natura,Rural,Productivity,739,Natura RP-27,N
8,Natura,Rural,Productivity,740,Natura RP-28,N
8,Natura,Rural,Productivity,741,Natura RP-29,N
8,Natura,Rural,Productivity,742,Natura RP-30,N
8,Natura,Rural,Productivity,743,Natura RP-31,N
8,Natura,Rural,Productivity,744,Natura RP-32,N
8,Natura,Rural,Productivity,745,Natura RP-33,N
8,Natura,Rural,Productivity,746,Natura RP-34,N
8,Natura,Rural,Productivity,747,Natura RP-35,N
8,Natura,Rural,Productivity,748,Natura RP-36,N
8,Natura,Rural,Productivity,749,Natura RP-37,N
8,Natura,Rural,Productivity,750,Natura RP-38,N
8,Natura,Rural,Productivity,751,Natura RP-39,N
8,Natura,Rural,Productivity,752,Natura RP-40,N
8,Natura,Rural,Productivity,753,Natura RP-41,N
8,Natura,Rural,Productivity,754,Natura RP-42,N
8,Natura,Rural,Productivity,755,Natura RP-43,N
8,Natura,Rural,Productivity,756,Natura RP-44,N
8,Natura,Rural,Productivity,757,Natura RP-45,N
8,Natura,Rural,Productivity,758,Natura RP-46,N
8,Natura,Rural,Productivity,759,Natura RP-47,N
8,Natura,Rural,Productivity,760,Natura RP-48,N
8,Natura,Rural,Productivity,761,Natura RP-49,N
8,Natura,Rural,Productivity,762,Natura RP-50,N
8,Natura,Rural,Productivity,763,Natura RP-51,N
8,Natura,Rural,Productivity,764,Natura RP-52,N
8,Natura,Rural,Productivity,765,Natura RP-53,N
8,Natura,Rural,Productivity,766,Natura RP-54,N
8,Natura,Rural,Productivity,767,Natura RP-55,N
8,Natura,Rural,Productivity,768,Natura RP-56,N
8,Natura,Rural,Productivity,769,Natura RP-57,N
8,Natura,Rural,Productivity,770,Natura RP-58,N
8,Natura,Rural,Productivity,771,Natura RP-59,N
8,Natura,Rural,Productivity,772,Natura RP-60,N
8,Natura,Rural,Productivity,773,Natura RP-61,N
8,Natura,Rural,Productivity,774,Natura RP-62,N
8,Natura,Rural,Productivity,775,Natura RP-63,N
8,Natura,Rural,Productivity,776,Natura RP-64,N
8,Natura,Rural,Productivity,777,Natura RP-65,N
8,Natura,Rural,Productivity,778,Natura RP-66,N
8,Natura,Rural,Productivity,779,Natura RP-67,N
8,Natura,Rural,Productivity,780,Natura RP-68,N
8,Natura,Rural,Productivity,781,Natura RP-69,N
8,Natura,Rural,Productivity,782,Natura RP-70,N
8,Natura,Rural,Productivity,783,Natura RP-71,N
8,Natura,Rural,Productivity,784,Natura RP-72,N
8,Natura,Rural,Productivity,785,Natura RP-73,N
8,Natura,Rural,Productivity,786,Natura RP-74,N
8,Natura,Rural,Productivity,787,Natura RP-75,N
8,Natura,Rural,Productivity,788,Natura RP-76,N
8,Natura,Rural,Productivity,789,Natura RP-77,N
8,Natura,Rural,Productivity,790,Natura RP-78,N
8,Natura,Rural,Productivity,791,Natura RP-79,N
8,Natura,Rural,Productivity,792,Natura RP-80,N
8,Natura,Rural,Productivity,793,Natura RP-81,N
8,Natura,Rural,Productivity,794,Natura RP-82,N
8,Natura,Rural,Productivity,795,Natura RP-83,N
8,Natura,Rural,Productivity,796,Natura RP-84,N
8,Natura,Rural,Select,797,Natura RS-01,N
8,Natura,Rural,Select,798,Natura RS-02,N
8,Natura,Rural,Select,799,Natura RS-03,N
8,Natura,Rural,Select,800,Natura RS-04,N
8,Natura,Rural,Select,801,Natura RS-05,N
8,Natura,Rural,Select,802,Natura RS-06,N
8,Natura,Rural,Select,803,Natura RS-07,N
8,Natura,Rural,Select,804,Natura RS-08,N
8,Natura,Rural,Select,805,Natura RS-09,N
8,Natura,Rural,Select,806,Natura RS-10,N
8,Natura,Rural,Select,807,Natura RS-11,N
8,Natura,Rural,Select,808,Natura RS-12,N
8,Natura,Rural,Select,809,Natura RS-13,N
8,Natura,Rural,Select,810,Natura RS-14,N
8,Natura,Rural,Select,811,Natura RS-15,N
8,Natura,Rural,Select,812,Natura RS-16,N
8,Natura,Rural,Select,813,Natura RS-17,N
8,Natura,Rural,Select,814,Natura RS-18,N
8,Natura,Rural,Select,815,Natura RS-19,N
8,Natura,Rural,Select,816,Natura RS-20,N
8,Natura,Urban,Moderation,817,Natura UM-01,N
8,Natura,Urban,Moderation,818,Natura UM-02,N
8,Natura,Urban,Moderation,819,Natura UM-03,Y
8,Natura,Urban,Moderation,820,Natura UM-04,Y
8,Natura,Urban,Moderation,821,Natura UM-05,Y
8,Natura,Urban,Moderation,822,Natura UM-06,Y
8,Natura,Urban,Moderation,823,Natura UM-07,Y
8,Natura,Urban,Moderation,824,Natura UM-08,Y
8,Natura,Urban,Moderation,825,Natura UM-09,Y
8,Natura,Urban,Moderation,826,Natura UM-10,Y
8,Natura,Urban,Moderation,827,Natura UM-11,Y
8,Natura,Urban,Moderation,828,Natura UM-12,Y
8,Natura,Urban,Moderation,829,Natura UM-13,Y
8,Natura,Urban,Moderation,830,Natura UM-14,Y
8,Natura,Urban,Moderation,831,Natura UM-15,Y
8,Natura,Urban,Moderation,832,Natura UM-16,Y
8,Natura,Urban,Moderation,833,Natura UM-17,Y
8,Natura,Urban,Moderation,834,Natura UM-18,Y
8,Natura,Urban,Moderation,835,Natura UM-19,Y
8,Natura,Urban,Moderation,836,Natura UM-20,Y
8,Natura,Urban,Moderation,837,Natura UM-21,Y
8,Natura,Urban,Moderation,838,Natura UM-22,Y
8,Natura,Urban,Moderation,839,Natura UM-23,Y
8,Natura,Urban,Moderation,840,Natura UM-24,Y
8,Natura,Urban,Moderation,841,Natura UM-25,N
8,Natura,Urban,Moderation,842,Natura UM-26,Y
8,Natura,Urban,Moderation,843,Natura UM-27,Y
8,Natura,Urban,Moderation,844,Natura UM-28,Y
8,Natura,Urban,Moderation,845,Natura UM-29,Y
8,Natura,Urban,Moderation,846,Natura UM-30,Y
8,Natura,Urban,Moderation,847,Natura UM-31,Y
8,Natura,Urban,Moderation,848,Natura UM-32,Y
8,Natura,Urban,Moderation,849,Natura UM-33,Y
8,Natura,Urban,Moderation,850,Natura UM-34,Y
8,Natura,Urban,Moderation,851,Natura UM-35,Y
8,Natura,Urban,Moderation,852,Natura UM-36,Y
8,Natura,Urban,Moderation,853,Natura UM-37,Y
8,Natura,Urban,Moderation,854,Natura UM-38,Y
8,Natura,Urban,Regular,855,Natura UR-01,N
8,Natura,Urban,Regular,856,Natura UR-02,Y
8,Natura,Urban,Regular,857,Natura UR-03,Y
8,Natura,Urban,Regular,858,Natura UR-04,Y
8,Natura,Urban,Regular,859,Natura UR-05,Y
8,Natura,Urban,Regular,860,Natura UR-06,N
8,Natura,Urban,Regular,861,Natura UR-07,N
8,Natura,Urban,Regular,862,Natura UR-08,N
8,Natura,Urban,Regular,863,Natura UR-09,N
8,Natura,Urban,Regular,864,Natura UR-10,N
8,Natura,Urban,Regular,865,Natura UR-11,N
8,Natura,Urban,Regular,866,Natura UR-12,Y
8,Natura,Urban,Regular,867,Natura UR-13,Y
8,Natura,Urban,Regular,868,Natura UR-14,Y
8,Natura,Urban,Regular,869,Natura UR-15,Y
8,Natura,Urban,Regular,870,Natura UR-16,Y
8,Natura,Urban,Regular,871,Natura UR-17,N
8,Natura,Urban,Regular,872,Natura UR-18,N
8,Natura,Urban,Regular,873,Natura UR-19,N
8,Natura,Urban,Regular,874,Natura UR-20,N
8,Natura,Urban,Regular,875,Natura UR-21,N
8,Natura,Urban,Regular,876,Natura UR-22,N
8,Natura,Urban,Regular,877,Natura UR-23,Y
8,Natura,Urban,Regular,878,Natura UR-24,N
8,Natura,Urban,Regular,879,Natura UR-25,N
8,Natura,Urban,Regular,880,Natura UR-26,Y
8,Natura,Urban,Regular,881,Natura UR-27,Y
8,Natura,Urban,Regular,882,Natura UR-28,N
8,Natura,Urban,Regular,883,Natura UR-29,N
8,Natura,Urban,Regular,884,Natura UR-30,N
8,Natura,Urban,Regular,885,Natura UR-31,N
8,Natura,Urban,Regular,886,Natura UR-32,Y
8,Natura,Urban,Regular,887,Natura UR-33,Y
8,Natura,Urban,Regular,888,Natura UR-34,Y
8,Natura,Urban,Regular,889,Natura UR-35,Y
8,Natura,Urban,Regular,890,Natura UR-36,N
8,Natura,Urban,Regular,891,Natura UR-37,N
8,Natura,Urban,Extreme,892,Natura UE-01,N
8,Natura,Urban,Extreme,893,Natura UE-02,N
8,Natura,Urban,Extreme,894,Natura UE-03,N
8,Natura,Urban,Extreme,895,Natura UE-04,N
8,Natura,Urban,Extreme,896,Natura UE-05,N
8,Natura,Urban,Extreme,897,Natura UE-06,N
8,Natura,Urban,Extreme,898,Natura UE-07,N
8,Natura,Urban,Extreme,899,Natura UE-08,N
8,Natura,Urban,Extreme,900,Natura UE-09,N
8,Natura,Urban,Extreme,901,Natura UE-10,N
8,Natura,Urban,Extreme,902,Natura UE-11,N
8,Natura,Urban,Extreme,903,Natura UE-12,N
8,Natura,Urban,Extreme,904,Natura UE-13,N
8,Natura,Urban,Extreme,905,Natura UE-14,N
8,Natura,Urban,Extreme,906,Natura UE-15,N
8,Natura,Urban,Extreme,907,Natura UE-16,N
8,Natura,Urban,Extreme,908,Natura UE-17,N
8,Natura,Urban,Extreme,909,Natura UE-18,N
8,Natura,Urban,Extreme,910,Natura UE-19,N
8,Natura,Urban,Extreme,911,Natura UE-20,N
8,Natura,Urban,Extreme,912,Natura UE-21,N
8,Natura,Urban,Extreme,913,Natura UE-22,N
8,Natura,Urban,Extreme,914,Natura UE-23,N
8,Natura,Urban,Extreme,915,Natura UE-24,N
8,Natura,Urban,Extreme,916,Natura UE-25,N
8,Natura,Urban,Extreme,917,Natura UE-26,N
8,Natura,Urban,Extreme,918,Natura UE-27,N
8,Natura,Urban,Extreme,919,Natura UE-28,N
8,Natura,Urban,Extreme,920,Natura UE-29,N
8,Natura,Urban,Extreme,921,Natura UE-30,N
8,Natura,Urban,Extreme,922,Natura UE-31,N
8,Natura,Urban,Extreme,923,Natura UE-32,N
8,Natura,Urban,Extreme,924,Natura UE-33,N
8,Natura,Urban,Extreme,925,Natura UE-34,N
8,Natura,Urban,Extreme,926,Natura UE-35,N
8,Natura,Urban,Extreme,927,Natura UE-36,N
8,Natura,Urban,Extreme,928,Natura UE-37,N
8,Natura,Urban,Extreme,929,Natura UE-38,N
8,Natura,Urban,Extreme,930,Natura UE-39,N
8,Natura,Urban,Extreme,931,Natura UE-40,N
8,Natura,Urban,Extreme,932,Natura UE-41,N
8,Natura,Urban,Extreme,933,Natura UE-42,N
8,Natura,Urban,Extreme,934,Natura UE-43,N
8,Natura,Urban,Extreme,935,Natura UE-44,N
8,Natura,Urban,Extreme,936,Natura UE-45,N
8,Natura,Urban,Extreme,937,Natura UE-46,N
8,Natura,Urban,Convenience,938,Natura UC-01,N
8,Natura,Urban,Convenience,939,Natura UC-02,N
8,Natura,Urban,Convenience,940,Natura UC-03,N
8,Natura,Urban,Convenience,941,Natura UC-04,N
8,Natura,Urban,Convenience,942,Natura UC-05,N
8,Natura,Urban,Convenience,943,Natura UC-06,N
8,Natura,Urban,Convenience,944,Natura UC-07,N
8,Natura,Urban,Convenience,945,Natura UC-08,N
8,Natura,Urban,Convenience,946,Natura UC-09,N
8,Natura,Urban,Convenience,947,Natura UC-10,N
8,Natura,Urban,Convenience,948,Natura UC-11,N
8,Natura,Urban,Convenience,949,Natura UC-12,N
8,Natura,Urban,Convenience,950,Natura UC-13,N
8,Natura,Urban,Convenience,951,Natura UC-14,N
8,Natura,Urban,Convenience,952,Natura UC-15,N
8,Natura,Urban,Convenience,953,Natura UC-16,N
8,Natura,Urban,Convenience,954,Natura UC-17,N
8,Natura,Urban,Convenience,955,Natura UC-18,N
8,Natura,Urban,Convenience,956,Natura UC-19,N
8,Natura,Urban,Convenience,957,Natura UC-20,N
8,Natura,Urban,Convenience,958,Natura UC-21,N
8,Natura,Urban,Convenience,959,Natura UC-22,N
8,Natura,Urban,Convenience,960,Natura UC-23,N
8,Natura,Urban,Convenience,961,Natura UC-24,N
8,Natura,Urban,Convenience,962,Natura UC-25,N
8,Natura,Urban,Convenience,963,Natura UC-26,N
8,Natura,Urban,Convenience,964,Natura UC-27,N
8,Natura,Urban,Convenience,965,Natura UC-28,N
8,Natura,Urban,Convenience,966,Natura UC-29,N
8,Natura,Urban,Convenience,967,Natura UC-30,N
8,Natura,Urban,Convenience,968,Natura UC-31,N
8,Natura,Urban,Convenience,969,Natura UC-32,N
8,Natura,Urban,Convenience,970,Natura UC-33,N
8,Natura,Urban,Convenience,971,Natura UC-34,N
8,Natura,Urban,Convenience,972,Natura UC-35,N
8,Natura,Urban,Convenience,973,Natura UC-36,N
8,Natura,Urban,Convenience,974,Natura UC-37,N
8,Natura,Urban,Convenience,975,Natura UC-38,N
